Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
eps_get_hk,'',gssb_get_temp_int,'',obc_get_mem,'',obc_prop_tle,'!(C*k',gssb_set_burn_config,'275731494333528548303132011953389253092 13296927906396449386 - 5890346997346616568 7011366901763418367 631918722 8#',0,6.997123956680298,444020.0,10672.0
com_set_config,'-336304566926178093632752201742720087823 6350934703782798232',com_debug,'',obc_prop_tle,'-227931341',tm_send_last,'8036818665896399089 -8462172009987134083',fp_set_cmd_dt,'_qFx 7840943328727109211 16235150849394230211 14834922490184241603 -1468102429',0,7.003295183181763,444020.0,10952.0
tm_parse_status,'',com_send_tc,'423799817 ',obc_update_status,'',obc_update_tle,'',tm_send_from,'-2079753741 -1096397420 -70919292',-6,7.282684803009033,444020.0,10640.0
tm_send_last,'42857647444608056222410319524186166173 232654713039805406941960124906584196271',fp_del_cmd,'-7301041613900097927 4739725632794678627 642350549 3623368346615078514 5376462137837602816 2590246633127674127',gssb_antenna_release,'15571520099640888806 102157046500643380874124492307361198748 -6749669082294960305 -2179817457289609886',obc_ident,'',eps_get_config,'',-11,6.8481285572052,444020.0,10656.0
gssb_fss_get_sun,'',com_send_tc,'323205289311989061176662558994033842503 10967847418076447940',obc_set_tle,'-2637451194545426891 -238317207003994369800727474651444110712',fp_set_cmd_dt,'2020596643084971952 -156413401 566715952 -234100549367852926982848939049848693634 9825491010018643716',gssb_unlock_config,'C*N',-6,8.450130224227905,444020.0,10668.0
gssb_fss_set_config,'-1954408077',gssb_get_temp,'',com_get_config,'34678517686073454133263263502372795919',set_state,'-167861507976381912507215574101770536068 -211371891956763577458128283089475034806 2#qs`8r',gssb_get_temp,'',0,6.465007543563843,444020.0,10668.0
drp_test_system_vars,'',eps_update_status,'',com_ping,'v4Yn(',obc_get_time,'QQ',obc_prop_tle,'-297477150',0,10.040001630783081,444020.0,10664.0
help,'',eps_set_heater,'-755951010 1415369344',fp_set_cmd_dt,"'665212824 h%8MU""&?hJ -229619218115847819913441027958133757089 -3191056022972288632 ]y,'",eps_get_hk,'',tm_parse_status,'',0,7.191733360290527,444020.0,10952.0
drp_set_var,"'913086971 1KC""`P&B'",gssb_get_temp_int,'',fp_del_cmd,'14327737551382864615 5897783467150144251 -7625440299166155964 -2075231486 \ -2087970915',tm_parse_status,'',tm_get_last,'-60882879882286268303698069606965124783',0,6.931065082550049,444020.0,10688.0
obc_update_tle,'',com_get_config,'1289477823',gssb_msp_get_temp,'',com_send_tc,'H 2059803059',gssb_get_uuid,'',0,6.949100017547607,444020.0,10896.0
gssb_get_uuid,'',obc_set_pwm_freq,'642394684 17893684430642053468',com_send_data,'4280021300504736333',com_set_node,'5258742554265142393',gssb_arm_auto,'-8147140569879951111',0,7.200257778167725,444020.0,10668.0
gssb_get_burn_config,'',gssb_update_status,'',fp_del_cmd_unix,'-2428640435800380909',com_debug,'',fp_set_cmd_unix,'1721736377 -785316113 6709724761411867407 ^G)#8s? 336079100720881450277999689106517758843',-6,6.3540122509002686,444020.0,10924.0
drp_set_var,'/ q*6?:',drp_clear_gnd_wdt,'',gssb_fss_set_config,'',fp_set_cmd_dt,"'h]""^v?\WC~ 194102297368329474634610791843904578121 -1828640059 4H5. 469960391'",obc_update_status,'',0,7.255778551101685,444020.0,10812.0
obc_set_pwm_duty,'14442747970031487076 76731999750315600117164540818785193109',fp_set_cmd_dt,'214715454479628624226884174174186714805 10081593532848433230 1071550972329095263 -556630256 W\:R1P',obc_update_status,'',tm_parse_status,'',drp_set_var,'7499052959040729526 &',-6,6.3311052322387695,444020.0,10824.0
gssb_fss_commit_config,'',gssb_get_burn_config,'',eps_get_hk,'',gssb_scan,'gxoN0 {7G',com_send_rpt,'N 8134868865488704389',0,7.005411624908447,444020.0,10656.0
set_state,'266222585920557853263238448031370001506 -8224519984163367215 kYvML',obc_debug,'-8357844098324446896',fp_test_params,'3400353844636880033 -231030087 209280828891336356265070950889623671730',eps_get_config,'',gssb_burn,'',0,6.9213480949401855,444020.0,10668.0
gssb_msp_get_temp,'',fp_set_cmd,'12936982028928021495 1006750529 32809850548235083404126653492398944702 -1941849359387791640 3Ex -2072470303 1783127830909999156 1698250578 11088935580324717047 804112128',gssb_unlock_config,'-3038389016736289326',obc_set_pwm_freq,'37365018989968384555116044503066945476 9926276896417737325',gssb_get_model,'',0,6.897053003311157,444020.0,10972.0
gssb_unlock_config,'295818668235279225809404558633265365407',obc_update_status,'',obc_get_mem,'',gssb_get_model,'',obc_reset_wdt,'',0,7.195865631103516,444020.0,10884.0
gssb_fss_get_sun,'',gssb_msp_get_temp,'',com_get_node,'',gssb_arm_manual,'H',com_ping,'k\94=4T#d>',0,6.88282322883606,444020.0,10548.0
com_get_config,'-1689095227',com_update_status,'',gssb_arm_manual,'644654515',tm_send_status,'-6956933547230907811',fp_set_cmd,'-295255291 -93522067571038325080047336599966388403 U@7W@7r) -7369806915510160292 -7203768173810960285305151229025767709 163606680383513771617976025502444292437 13651018656370028696 6620132931751879773 -2022891155 1004835432',-6,6.5278260707855225,444020.0,10672.0
obc_get_mem,'',com_get_node,'',gssb_arm_auto,'-204430221353335314881240001207724057210',com_debug,'',obc_update_status,'',0,7.211457014083862,444020.0,11016.0
fp_del_cmd,'7804392427484038397 8520168544533508615 -6462573611593577942 13118667544677593273 @Jf#j*] 9630408518882351583',drp_add_hrs_alive,'2.*fPA',gssb_arm_auto,'-1002014160',obc_update_tle,'',drp_ebf,'-2254232660387969637',0,6.977599143981934,444020.0,10964.0
tm_get_last,'~$qY4[+',tm_send_last,'-6021772537191775585 5929815697700081715',obc_ident,'',gssb_arm_auto,'j'',gssb_get_uuid,'',0,7.057496547698975,444020.0,10944.0
gssb_get_status,'',eps_hard_reset,'',init_dummy_sensor,'',obc_update_tle,'',gssb_arm_auto,'.(~9w',0,7.0209550857543945,444020.0,10668.0
obc_get_sensors,'',com_send_cmd,'-287874242980787803647979894325681123767 epB*',eps_set_heater,'-1399565376 800687063',com_get_config,'7032234970315468973',gssb_get_uuid,'',0,7.212722063064575,444020.0,10968.0
obc_update_tle,'',com_debug,'',eps_update_status,'',com_get_config,'2881633119212072730',fp_del_cmd,'16776530015988730187 -99697704240781292621838023280588290702 -187870043443983499017243104852015277238 -47090643377934188252195091049661513155 11984992659373060128 1865731188',-6,6.493116855621338,444020.0,10828.0
obc_get_sensors,'',obc_update_status,'',obc_ident,'',gssb_burn,'',init_dummy_sensor,'',0,7.188720464706421,444020.0,10672.0
rw_get_speed,'',tm_send_status,'15764660600055395548',fp_show,'',fp_set_cmd,'-174975725566018921558050282724957756175 YH 5nNe){@ -4777354582249873112 6914032260127275324 P- 9675326059492777888 726123451816485224 3627453633302171094 1430426498',tm_set_ack,'1117382211883810384 2444522574418327053',-6,6.555196762084961,444020.0,10688.0
obc_update_status,'',fp_show,'',fp_set_cmd,'7508455082370170180 -349230664 -102096254817851821753598955514937139566 2353873650751428043 9660010375006467025 |~th!3 5259963947934325012 -1974709989 2216169200272286126 7842143132008151754',com_set_node,'-748411029',fp_del_cmd,'-1622429640 2964404325108852350 -81073396526800897791213522860318292832  `v/n -264213892589779802832757797926568293979',0,7.104517221450806,444020.0,10908.0
com_send_tc,'192414021 992864410',drp_ebf,'-3731137770405843578',drp_set_deployed,'-6250280872437541888',drp_ebf,'6726563474786292059',com_reset_wdt,'1978711114873746932',-6,7.269724130630493,444020.0,10924.0
gssb_fss_get_sun,'',gssb_set_burn_config,"'313155488749551844023297908336608607772 -260133495877135577847552748191366079114 d2WFaQ@!, -1165910911 Sm<NCoWd$i j<u8#%oC 15980629219354023110'",obc_get_tle,'',eps_get_hk,'',fp_show,'',0,7.046586751937866,444020.0,10924.0
tm_send_all,'13808319120448461113 -353148627',gssb_burn,'',obc_ident,'',gssb_msp_get_temp,'',com_get_node,'',0,6.8200461864471436,444020.0,10652.0
gssb_get_model,'',gssb_pwr,'5228491606757802596 6111733072180832647',com_send_tc,'4534077973214172378 -8638741683044786752',obc_ident,'',gssb_unlock_config,'oS'H',-6,7.351545095443726,444020.0,10824.0
com_get_config,'9625704705290035845',drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',gssb_fss_get_sun,'',eps_get_hk,'',0,7.365091800689697,444020.0,10912.0
com_update_status,'',gssb_select,'2403006154278474766',drp_set_deployed,'-7700584514936517489',gssb_fss_get_temp,'',com_ping,'-1375101802698084140',0,9.402017593383789,444020.0,10660.0
obc_pwm_pwr,'91693183934259950614627495899844502601',help,'',gssb_commit_addr,'',rw_get_current,'',fp_show,'',0,6.991564035415649,444020.0,10796.0
gssb_get_uuid,'',com_send_cmd,'Je4n2UVK ',com_debug,'',com_set_config,'68055623 139666504001593046508658116163813181907',gssb_select,'15734418260104284539',0,6.983281373977661,444020.0,10588.0
fp_show,'',drp_clear_gnd_wdt,'',fp_del_cmd,'-1260879850860881579 542819772 5455684630186678425 -253454707196976498259629073784037389027 -2303436334774321523 1259466743',com_debug,'',obc_debug,'2235290323084761621',-11,6.581902742385864,444020.0,10816.0
gssb_set_addr,'2456279378056076423',drp_get_vars,'',eps_set_heater,'p`t:wM)cS -8448813131502788915',obc_pwm_pwr,'-3263561201273530910',com_debug,'',0,7.02170729637146,444020.0,10944.0
drp_set_deployed,'-1042459213',fp_show,'',gssb_pwr,'-2235015996601892875 12866061903611035682',gssb_select,'-946215468',obc_reset_wdt,'',0,6.994279861450195,444020.0,10696.0
obc_prop_tle,'3517462336657646654',tm_send_status,'2670852507500403267',gssb_get_temp,'',gssb_get_burn_config,'',gssb_get_version,'',-6,6.388535022735596,444020.0,10900.0
drp_ebf,'p?/6!&',obc_get_tle,'',gssb_get_version,'',fp_set_cmd_unix,'1875717758249441003 -334813222 13737042622203266547 112032257172730227334955903639079799283 1269789463120977894',com_debug,'',-6,6.430460453033447,444020.0,10692.0
com_send_data,'-348595565',rw_get_current,'',eps_hard_reset,'',com_send_data,'-141869864',fp_set_cmd_dt,'3520698277407961272 1648735356 1236077213 6429105620636761226 9253808777262689972',-11,8.23788332939148,444020.0,10816.0
drp_test_system_vars,'',gssb_burn,'',fp_set_cmd_dt,'aHSQ8eJ$= 1855592090 77888762326146785316528878135855127887  18285172028787775109',com_send_data,'4188649011120017860',tm_send_status,'7755082181798183373',-6,11.248186588287354,444020.0,10604.0
set_state,'12701623677645874781 9908334878312307324 -2795351890658004650',gssb_get_uuid,'',com_send_data,'11274538938983596225',fp_show,'',drp_set_deployed,'2089989622',0,7.2306952476501465,444020.0,10592.0
tm_set_ack,'-2024184528 13639635376585507265',obc_get_tle,'',obc_update_tle,'',com_get_node,'',gssb_get_burn_config,'',0,6.524780035018921,444020.0,10824.0
obc_debug,')V()',obc_pwm_pwr,'5548079640448004309',gssb_fss_set_config,'2771773312458010205',obc_update_status,'',gssb_msp_cal_temp,'6046332107394371346 ',0,6.989087820053101,444020.0,10672.0
com_send_rpt,'2373876547052914041 -808227167',com_get_node,'',gssb_get_burn_config,'',com_debug,'',gssb_get_uuid,'',0,7.126555919647217,444020.0,10812.0
drp_clear_gnd_wdt,'',gssb_get_temp_int,'',drp_ebf,'16354379105932683587',com_send_tc,'-25770754 -2080136492',fp_reset,'',-6,7.5388476848602295,444020.0,10848.0
test,'11473127184188723869',obc_set_pwm_freq,'-31115354703525429992499106899186411049 6587623748165784989',com_set_config,'-330136092157315961041821460898011410259 -51070315',drp_set_var,'45967284909697324121845794804401598813 1538723030',fp_set_cmd_dt,'-1581457293 -152051125952554382094776106410928878740 +]KEf%uJe; -313975457832555439004399833160701662110 112434062698408064596155930596449394501',0,7.522533655166626,444020.0,10668.0
obc_update_tle,'',com_get_config,'245053840',eps_get_config,'',gssb_get_burn_config,'',tm_send_last,'-181902477972061085895595488410830749500 14726173994914668432',0,7.1167144775390625,444020.0,10668.0
set_state,'-241049255628527591661610644311536592640 !_6u~L 1059684990',obc_pwm_pwr,'-193679492082222577891520619518631057354',tm_send_status,'1140691210',com_reset_wdt,'140998580140413840546716125798903730387',gssb_set_addr,'',-6,7.56905722618103,444020.0,10604.0
gssb_antenna_release,'-296434387826476686842302075062607081722 -3876827994347627437 -237308113221607164963811874993926564157 61537531146242250683919586424502454263',gssb_get_status,'',gssb_get_temp,'',eps_update_status,'',gssb_fss_get_temp,'',0,7.014112234115601,444020.0,10876.0
eps_update_status,'',com_reset_wdt,'82555451128622761107594893331796486538',gssb_get_model,'',gssb_scan,'q!?27 _40ls(',gssb_antenna_release,'-4244042414251216905 -145687419925312807309186366362833804177 8816500533596653221 2LE5:(~&QU',0,6.933773040771484,444020.0,10656.0
eps_get_hk,'',tm_send_status,'10277303315470668230',obc_get_sensors,'',gssb_get_uuid,'',obc_set_pwm_duty,'nq#ulhB QL^#]fV'/7',-6,6.413036584854126,444020.0,10552.0
test,'-8194195863152522196',gssb_get_status,'',obc_debug,'4794289003741835927',test,'328181169132717813716802214034485452488',eps_update_status,'',0,6.443290948867798,444020.0,10900.0
rw_set_speed,'-82511393917720936093580452726084812496 8189492409010483111',fp_del_cmd,'8677321382410043084 -8606528182325416403 -304033046701551717148609155139007190514 `-^M'9r|I 12919797299745449944 3675965144336701577',fp_set_cmd_unix,'-1812183104568975869 qpt7ev-vvW 476028382 138111268942718816385299451402891575401 -6990133284098223494589222080994624743',com_debug,'',com_debug,'',0,6.908992052078247,444020.0,10656.0
com_set_config,'11080522307383720810 M5pdd.',obc_update_status,'',gssb_set_addr,'9403424011316542441',tm_send_from,'NGiC4tJ9=5 1339501091 8009733787951451520',drp_clear_gnd_wdt,'',0,7.1374125480651855,444020.0,10640.0
gssb_msp_cal_temp,'1888026076409012844 -9020909566653834115',rw_set_speed,'783202359052294097 1869923023',gssb_set_burn_config,'65762492465488317621197525281077157355 143971887721642302259741375404785111789 112645676369814464989041693752980524122 1487342257884519884 -76208510331985127640943381652613545619 GjAjXtTb>W -4903012640564340399',rw_set_speed,'-2028042038 ',obc_update_tle,'',0,7.091969966888428,444020.0,10592.0
com_send_rpt,'-3692539968294061405 -7863443697799572533',gssb_arm_auto,'1040923164700062576',gssb_set_addr,'2930529817861123624',gssb_burn,'',fp_set_cmd_dt,'-1046970334 Y/K:3]eF 133721571217544210295733432006520945120 2109036721026426327 1452988630143571717',0,6.874379634857178,444020.0,10888.0
gssb_get_version,'',gssb_fss_commit_config,'',fp_test_params,'-3792888460798570501 3055712472799802870 -31772427023628471812464616330659063124',eps_update_status,'',com_reset_wdt,'-5450660483871820965',0,6.821232795715332,444020.0,10664.0
obc_pwm_pwr,'244338385530015653657833158882412308940',obc_ident,'',eps_get_hk,'',gssb_reset,'',obc_reset_wdt,'',0,6.455875635147095,444020.0,10936.0
com_debug,'',obc_ident,'',gssb_fss_set_config,'7754236398855990503',eps_get_config,'',tm_send_last,'2881898458026366885 1957218708',0,7.208730459213257,444020.0,10692.0
gssb_reset,'',gssb_pwr,'-1539388668 >KFj;cAs^D',obc_debug,'528035008',gssb_get_burn_config,'',gssb_get_version,'',0,7.2199695110321045,444020.0,10652.0
obc_reset_wdt,'',com_reset_wdt,'4569935547834234831',gssb_get_sun,'',obc_get_mem,'',drp_get_vars,'',0,7.94313645362854,444020.0,10672.0
gssb_commit_addr,'',gssb_get_model,'',com_send_data,'-4159623334083060914',com_get_node,'',drp_get_vars,'',0,7.348827362060547,444020.0,10684.0
com_reset_wdt,'260160186',gssb_arm_manual,'-207390120082505102223776073875436758481',help,'',com_set_config,'662500238 Yb$',obc_get_tle,'',0,7.002039909362793,444020.0,10624.0
gssb_fss_commit_config,'',gssb_msp_get_temp,'',rw_set_speed,'187107332819723457360758027552507745108 15626185957650521713',com_get_config,'4042757928019333546',gssb_set_burn_config,'@\Cl^nR -3101461074408661754 1735594852 815811862550758253 c:IB3n -2086487213805736053 10990428543359713635',0,7.208256244659424,444020.0,10620.0
obc_get_tle,'',obc_pwm_pwr,'9107293910904936418',com_reset_wdt,'-240504381457474449021441437215511128198',gssb_pwr,'b^$ 6354786885659682914',rw_set_speed,"'16850956474727295977 L<""bu'",0,6.916424751281738,444020.0,10596.0
gssb_unlock_config,'164978106',obc_prop_tle,'-3352212696674549323276601218321153583',com_debug,'',gssb_get_temp_int,'',com_get_config,'-1513926680',0,7.026807069778442,444020.0,10916.0
fp_show,'',drp_test_system_vars,'',init_dummy_sensor,'',fp_show,'',eps_get_config,'',0,10.757585763931274,444020.0,10896.0
eps_get_config,'',obc_set_pwm_freq,'> 83576116258879554',com_reset_wdt,'-241885707334144626514142058799944552430',gssb_set_burn_config,'10741864241461202137 279714385167485585605230326663776440841 167596333319745012707361184178648398538 4487293379996360804 -1250942802 -463298370 8897622695680185852',obc_get_mem,'',0,7.5601887702941895,444020.0,10636.0
gssb_get_sun,'',gssb_fss_get_sun,'',com_send_data,'-867854559961173199',gssb_fss_get_sun,'',rw_get_speed,'',0,7.553905248641968,444020.0,10608.0
gssb_fss_get_temp,'',rw_get_speed,'',gssb_scan,'2205053002317749646 -1873186398',rw_get_speed,'',com_send_data,'262358573966229834361314584254754252232',0,8.605777025222778,444020.0,10944.0
obc_get_sensors,'',obc_debug,'6009342354872056239',gssb_get_status,'',gssb_arm_auto,'-117648266',com_get_config,'233874542367294058171432524544674627145',0,7.016874313354492,444020.0,10800.0
eps_get_config,'',rw_get_current,'',fp_show,'',gssb_arm_auto,'3713935921049557290',obc_update_status,'',0,7.274518251419067,444020.0,10684.0
rw_get_speed,'',obc_set_tle,'2288015053599562082 1833486493',obc_set_pwm_freq,'-1344112518 -54505349747542572305340842992796262448',tm_send_status,'-3643371704219558578',gssb_set_burn_config,"'""N 6305212780577849897 =5(3/N 4927747827968421009 7016873582161217573 10167828821595247011 -170645388783230237527667577650264395874'",-6,6.870100975036621,444020.0,10776.0
gssb_reset,'',gssb_get_temp,'',eps_set_heater,'15200538800935300861 7139453806964568492',init_dummy_sensor,'',fp_del_cmd,'5701279233906250367 -1523701167 -694221317160741641 # 1737808766 9828830436808900349',0,6.937053203582764,444020.0,10648.0
fp_show,'',gssb_fss_commit_config,'',obc_get_sensors,'',com_send_tc,'Z 3851665665863921680',tm_get_last,'z.Y',0,6.921196222305298,444020.0,10692.0
fp_del_cmd,'6278753441144092908 -2045298995 7347533624853580225 4014903155404929923 @js7( 5233309398485100655',gssb_update_status,'',gssb_select,'-94827021422410517373592272006216570107',com_get_config,'8368633664600517457',drp_test_system_vars,'',0,9.921590328216553,444020.0,10816.0
com_set_config,'13940871307561245775 17917324072911881075050530354808220922',drp_set_var,'-144201083480732235964884845953218470661 9034846906210425369',tm_set_ack,'-5546055760363541006 1984038586',eps_get_config,'',com_ping,'88062799397915361810255282081939131553',0,9.50588846206665,444020.0,10924.0
fp_set_cmd,"'@Ee,Ip0&  14245581264794220109 4078504064755084349 9203498704571294253 170947807071503582422021006163821342982 1818313702795186826  egYRpm P^JHPmC'",gssb_pwr,'q&)>JSoF 9774173800175249029',gssb_get_status,'',com_send_data,'-6382259090558935857',obc_get_time,'-3922467712410242209',0,7.539026260375977,444020.0,10888.0
tm_set_ack,'9054402077883600499 T5+FjiU',tm_parse_status,'',com_send_data,'6071271272781258288',obc_debug,'-524040014',obc_reset_wdt,'',0,7.1829514503479,444020.0,10672.0
com_update_status,'',obc_update_tle,'',eps_get_hk,'',tm_parse_status,'',set_state,"'&;,`2r 247955279641341912433028052893904490616 2134451107'",0,7.004958152770996,444020.0,10808.0
fp_show,'',fp_reset,'',eps_get_hk,'',drp_test_system_vars,'',eps_get_hk,'',0,10.624346256256104,444020.0,10916.0
fp_show,'',gssb_set_addr,'-2773091753141989972',gssb_fss_get_temp,'',eps_update_status,'',help,'',0,7.293687343597412,444020.0,10896.0
drp_add_hrs_alive,'331104377',drp_set_var,'3958217844415268209 320573914007520374394893930393973592505',fp_del_cmd,'14559766669980835910 2081635272 750324833 128466051606054980483031441310582135890 1231815674 3316987138118464196',com_send_cmd,'16359464240920624249 16408750658607480857',rw_get_current,'',-11,10.999929904937744,444020.0,10880.0
obc_get_tle,'',init_dummy_sensor,'',com_get_node,'',drp_add_hrs_alive,'rCz&F6R{>',com_send_cmd,'-5117835996063623226 -7955873016796960632',0,7.460845470428467,444020.0,10684.0
rw_get_speed,'',gssb_get_burn_config,'',gssb_pwr,'198692356235850938161608039865575200435 7029041701997607884',gssb_pwr,'-1204965136 -165088390625679343684082835435958986148',com_ping,"'B!42""~[5'",0,7.117412805557251,444020.0,10688.0
com_reset_wdt,'17008166032776025857',gssb_get_model,'',com_get_node,'',gssb_reset,'',set_state,'-657698744 F[&2UHTF%: ^okl',0,7.194243907928467,444020.0,10552.0
obc_set_tle,'11964454816114988139 %',rw_get_speed,'',com_send_data,'-246807064045427435635243783622254332023',gssb_get_uuid,'',tm_get_last,'912351481',0,7.166031360626221,444020.0,10624.0
gssb_fss_set_config,'97280407637391287',gssb_select,'-44215620798589752693308399887892423138',com_set_node,'-181762645',gssb_fss_get_sun,'',obc_get_sensors,'',0,6.9022557735443115,444020.0,10660.0
drp_ebf,'18004435420766960530',tm_send_all,'4606048366003413651 6045830497071139059',eps_hard_reset,'',obc_get_sensors,'',gssb_fss_get_sun,'',0,7.119475841522217,444020.0,10924.0
set_state,'bHu-kx 7839394260000245098 N',drp_add_hrs_alive,'2953586868696808582',com_send_tc,'LO 49732403714010234',fp_test_params,'14664849633813815299 7315912779983663597 s[pwBLO*g',obc_get_sensors,'',0,7.3148815631866455,444020.0,10628.0
obc_set_pwm_duty,'-1800313454 5977197362257838793',com_send_cmd,'17370121502294391662 17512608704744752504',eps_update_status,'',gssb_fss_get_temp,'',obc_reset_wdt,'',0,7.194546461105347,444020.0,10756.0
tm_set_ack,' -229174948013602376153917276600366939313',gssb_fss_set_config,'594945207',gssb_fss_get_sun,'',gssb_unlock_config,'14001584716378132964',drp_clear_gnd_wdt,'',0,6.9348225593566895,444020.0,10888.0
fp_show,'',gssb_fss_get_sun,'',rw_get_speed,'',gssb_arm_manual,'29123063821213404110993429209540054677',drp_clear_gnd_wdt,'',0,7.453425645828247,444020.0,10804.0
obc_update_status,'',gssb_arm_manual,'-174431202064368694597812035359824303630',fp_del_cmd_unix,'-1968701111',eps_hard_reset,'',obc_get_time,'112434909670796270',-6,6.3372719287872314,444020.0,10596.0
fp_set_cmd_dt,'-1061405981 -1800701504 130670778241695120 -9145424760517617628 1910888354070802690',gssb_fss_set_config,'-1872298472138911280',com_reset_wdt,'322456391213951811348297590184348115722',drp_set_deployed,'4427855201313172960',com_reset_wdt,'-304369686235468084464088643216264252634',-6,6.26944899559021,444020.0,10940.0
tm_parse_status,'',gssb_get_burn_config,'',rw_get_current,'',drp_set_deployed,'-1808371859',drp_test_system_vars,'',0,10.244978904724121,444020.0,10668.0
tm_get_last,'-82802986491376385503081413054845420768',gssb_fss_commit_config,'',drp_set_var,'7946192271211477338 -18820827556789373697393867212529601356',gssb_select,'-977474445147158963',fp_reset,'',0,7.044692516326904,444020.0,10672.0
fp_del_cmd_unix,'17149823125608973543',obc_get_sensors,'',fp_set_cmd,'-114337043034089880629558056636087906752 x%3s] 259074941513522099073183608055145803153 ??wf<EA -1915380779 -1884021391 18322054282874948454 -268407394578501016279940317868600668713 8021125681635321688 mC',fp_reset,'',obc_get_tle,'',-6,6.403194427490234,444020.0,10964.0
drp_set_var,'-180941637875296553045350431843290390204 5304161318320335252',eps_update_status,'',init_dummy_sensor,'',fp_set_cmd,'862658970 476401224 -173595769683271086609173611359057377725 -585288169 202669608 -1972058294 243972414842441335 -105287032155134623853518898334896530269 _ZM@0Fy &[SL(5y',obc_get_tle,'',-11,6.624589204788208,444020.0,10600.0
gssb_get_sun,'',com_get_config,'310706492861236255528655704180316562306',gssb_fss_commit_config,'',gssb_msp_cal_temp,'15032721069698088074 66458162038950864341260555997158015882',drp_clear_gnd_wdt,'',0,6.916963577270508,444020.0,10792.0
obc_get_mem,'',help,'',gssb_burn,'',com_send_cmd,'Bn>F? -933077463',gssb_fss_get_temp,'',0,6.8739142417907715,444020.0,10944.0
gssb_get_burn_config,'',com_send_tc,'-254780473899440819756440326089276140110 -5385538444927635026',drp_set_deployed,'-1465766307',drp_get_vars,'',com_get_node,'',-6,7.851017951965332,444020.0,10668.0
drp_add_hrs_alive,'-164394051',gssb_arm_auto,'100815504316707607650722293185925734572',eps_hard_reset,'',gssb_unlock_config,'-518567442',obc_debug,'-322167067366279206151475617736975666044',0,7.365569353103638,444020.0,10976.0
gssb_fss_get_temp,'',com_set_config,"'77004176965412480968648711746098960589 .4h""='",com_set_config,'1766766289963662777 -232443253945337434714453143436720257318',fp_del_cmd,'7675386961396349798 5884710971030365301 15661762977395900455 13359382403124019380 207997523768551173050755290824154192272 13375157552003990994',drp_add_hrs_alive,'4688347213249311992',-11,6.450244426727295,444020.0,10824.0
gssb_set_addr,'-1702239335883024567',fp_reset,'',fp_show,'',com_reset_wdt,'O~_VM7',com_set_config,'13756377899003647935 313610621929273644611757194402284245169',0,6.99321722984314,444020.0,10648.0
drp_clear_gnd_wdt,'',obc_set_tle,' 2891548652212880685',drp_add_hrs_alive,'-61697279',rw_get_current,'',tm_get_last,'-7981467028672379233',0,7.049566030502319,444020.0,10692.0
test,'4564335439912882061',com_get_config,'-1459179873',gssb_fss_get_temp,'',com_send_cmd,'-91470802080679843950027006479179154248 `@6ms@E',com_send_tc,'-3341929101516105808 6733755377836574460',-6,8.436347723007202,444020.0,10888.0
obc_reset_wdt,'',com_debug,'',gssb_set_burn_config,'11197646017754059197 .N6VQ' 208773717975195128144009841932812155869 -4935961074202725682 -1991919320 1725519128 339366351357914121',gssb_get_status,'',tm_parse_status,'',0,6.9327521324157715,444020.0,10708.0
com_send_tc,'-8075568267465335657 372483130',com_get_node,'',gssb_burn,'',fp_test_params,'-265470639878157867889169211893642496488 325768882518933839185042837051995606046 -303570005448511212573499924908522121567',drp_add_hrs_alive,'|x^Buv',-6,7.705310106277466,444020.0,10620.0
gssb_msp_get_temp,'',help,'',obc_update_status,'',com_send_rpt,"', -5147929811235320071'",tm_send_last,'2079323074 13857543212337513465',0,6.9387335777282715,444020.0,10668.0
gssb_fss_commit_config,'',obc_update_tle,'',com_update_status,'',obc_update_tle,'',drp_test_system_vars,'',0,9.912839651107788,444020.0,10584.0
fp_show,'',fp_reset,'',fp_show,'',obc_prop_tle,'-280780384645698535331833982749561898512',rw_get_speed,'',0,7.095219373703003,444020.0,10664.0
com_set_config,'BkM~fP 11341037579084030017',fp_set_cmd_unix,'-537758447 IgM3t.z 126201643395099682207246846495123107053 v1v -118931109129203073195573792068562481614',fp_del_cmd,'-2055876608 5613770538112094516 X7{jQ  2069270403 17360750725397108386',gssb_scan,'6573645705560060915 -196413598389030578760750986412197931441',obc_prop_tle,'-182910827809571802218728277058736929874',0,6.968478202819824,444020.0,10604.0
obc_debug,'779026813',gssb_fss_commit_config,'',gssb_arm_auto,'X-3%;6',eps_update_status,'',tm_get_last,'1619031484',0,7.047645807266235,444020.0,10656.0
gssb_unlock_config,'15687709092370049037',rw_get_speed,'',tm_parse_status,'',gssb_set_burn_config,'249845358592413880580749001833458721252 -4721885381004535977 4039230988874426249  T#$q?1vt @ftP3VTxK 11780512232184410596',eps_update_status,'',0,6.915809392929077,444020.0,10668.0
test,'-216674759648961662540212935661564108458',eps_update_status,'',gssb_fss_get_sun,'',gssb_get_uuid,'',help,'',0,7.075221061706543,444020.0,10496.0
gssb_unlock_config,'7733155046801330836',fp_reset,'',com_set_node,'#dY-r[',gssb_get_uuid,'',gssb_msp_cal_temp,'10932737174420554280 -6769475016427875311',0,7.3226869106292725,444020.0,10664.0
