Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_arm_manual,'756981435',tm_parse_status,'',com_send_rpt,"'224353143 1""'",com_reset_wdt,'-2019744580',eps_get_hk,'',gssb_get_sun,'',fp_show,'',tm_send_from,'3510279578326383194 7811882182593811443 9668883572912035047',gssb_commit_addr,'',com_reset_wdt,'2121970765',0,7.279444217681885,444020.0,10472.0
fp_reset,'',fp_del_cmd_unix,'1989589622',obc_set_pwm_duty,'-1736353916 -1272863434',gssb_burn,'',fp_set_cmd_dt,'667491896 -1878907523 -2138766384 fYqIL(* #W',gssb_msp_cal_temp,'1777201941 394968727',init_dummy_sensor,'',fp_reset,'',test,'(Xx{i',com_ping,'2069768533',-6,6.249959707260132,444020.0,10692.0
tm_parse_status,'',drp_set_var,'304992738 2076111396',tm_send_from,'11802436444665441544 767428882849964610 974271315412403964',test,'kKm1',gssb_get_sun,'',set_state,'14728102798496167554 14660013171505878961 209654520',drp_add_hrs_alive,'2020828237',com_send_cmd,'-1858315783 FHfV>xMUz_',obc_debug,'689270248',drp_ebf,'683093302',0,7.960861444473267,444020.0,10664.0
obc_reset_wdt,'',com_update_status,'',test,'CXBP',obc_get_tle,'',gssb_msp_cal_temp,'-1442086055 1959594250',tm_get_last,'5460049236967628751',obc_prop_tle,'-8455052397776448779',gssb_fss_set_config,'1027241059',obc_set_tle,'1142309723 m',gssb_scan,'1337106417 -1977058369',0,7.376856327056885,444020.0,10640.0
com_send_cmd,'-1096551496 g)Vj+',gssb_fss_commit_config,'',gssb_get_temp,'',com_get_node,'',gssb_antenna_release,'2145746575 -459571805 120729695 -960169947',gssb_get_status,'',gssb_unlock_config,'1615423454',eps_set_heater,'2036951218 20663023',tm_get_last,'7593291272820500885',gssb_fss_get_sun,'',0,7.214234828948975,444020.0,10900.0
tm_send_all,'5404786973305347239 9387072041750900759',obc_prop_tle,'4012947159424139072',fp_set_cmd_unix,'-305313209 -373189441 -2145478374 [<' 43]EV',gssb_fss_get_sun,'',drp_test_system_vars,'',drp_set_deployed,'-1211973197',tm_parse_status,'',obc_debug,'-309363469',obc_debug,'913825963',gssb_get_version,'',0,10.740439653396606,444020.0,10660.0
gssb_get_version,'',gssb_get_status,'',fp_set_cmd_dt,'1071600013 1313911666 1806777066 54janD]W XRcmL',fp_del_cmd_unix,'-1332148208',test,'l1bkO<CQ',drp_set_deployed,'-1328639025',com_set_config,' asg;1C',gssb_get_burn_config,'',fp_reset,'',gssb_reset,'',-6,6.3242576122283936,444020.0,10820.0
com_ping,'-2087885253',gssb_get_temp_int,'',obc_set_tle,"'-231417648 ,""r'",tm_send_last,'13261458631067852309 16761973072435459454',gssb_msp_cal_temp,'890135360 1098095026',fp_reset,'',gssb_get_burn_config,'',obc_reset_wdt,'',tm_parse_status,'',gssb_fss_get_temp,'',0,9.309043645858765,444020.0,10744.0
com_set_config,'6'8]Ezc>x\ Eg$^',drp_set_var,'620517846 1473537920',gssb_select,'938122060',com_set_node,'-172994',tm_parse_status,'',obc_get_sensors,'',rw_set_speed,'-1836457467 -1085763582',obc_debug,'-1924460101',gssb_pwr,'-479804734 -1961648411',drp_add_hrs_alive,'-89079955',0,7.2495362758636475,444020.0,10884.0
obc_update_status,'',help,'',gssb_update_status,'',obc_prop_tle,'-3996704672760140264',gssb_commit_addr,'',gssb_msp_cal_temp,'2051421226 -740243722',obc_set_tle,'2056130472 7aXmt<@',gssb_set_burn_config,'513772316 -1241942113 -1344519270 1038954304 566795457 450901834 551472368',obc_update_tle,'',tm_send_last,'9905628160517016829 13373340273786931624',0,7.231609106063843,444020.0,10588.0
tm_send_last,'218967204269500644 722246711309869776',gssb_set_burn_config,'2038610429 1211724121 575667549 1467584194 1076038497 -1532613984 -1283537540',com_send_data,"'TsC3a!qB"".'",com_get_config,'GQ_',gssb_set_burn_config,'-70253800 -2098051893 107819136 1000717657 -2124516688 -207790944 48031211',gssb_fss_get_sun,'',gssb_get_temp_int,'',gssb_get_version,'',eps_get_hk,'',test,'',0,7.281471252441406,444020.0,10600.0
obc_reset_wdt,'',gssb_get_sun,'',com_set_node,'1858819554',drp_set_deployed,'-541272016',obc_get_sensors,'',obc_update_status,'',tm_get_last,'14121080929616881240',obc_update_tle,'',gssb_get_sun,'',tm_send_all,'6886379133531971258 1295865227722834153',0,7.453382730484009,444020.0,10664.0
gssb_get_uuid,'',gssb_msp_get_temp,'',fp_set_cmd,'576117948 433717009 -55684088 -1246775694 -1504600643 -1312617393 139182746 -1274679549 HumMj Ertb5',gssb_get_model,'',fp_show,'',tm_set_ack,'12111833199849162549 1291758241568411092',eps_set_heater,'-1330074237 -1853112550',com_reset_wdt,'718316392',eps_update_status,'',rw_set_speed,'1147678180 1883266522',-6,6.346806526184082,444020.0,10660.0
drp_get_vars,'',gssb_fss_get_temp,'',gssb_get_temp,'',gssb_fss_set_config,'1043504772',obc_set_tle,'-1820657205 T',tm_send_last,'7907741659811838342 1718188885269932166',tm_send_from,'3285017116782310352 12104106388467101695 16840214497508761062',fp_set_cmd_unix,'212276633 -54939592 1994592768 <\57Yd ',gssb_msp_cal_temp,'-740393903 994273102',obc_reset_wdt,'',-6,6.720139265060425,444020.0,10624.0
gssb_reset,'',com_get_node,'',tm_send_from,'8913487298607824020 12664397233620839341 14991690521412629666',init_dummy_sensor,'',obc_get_sensors,'',drp_add_hrs_alive,'1380609468',gssb_scan,'-158626542 785660058',drp_set_var,'232291246 -1347534999',com_send_data,'.!4-T=/',gssb_commit_addr,'',0,7.73221492767334,444020.0,10848.0
com_send_rpt,'-2048599736 7g(8',gssb_unlock_config,'-546596900',gssb_commit_addr,'',obc_reset_wdt,'',com_send_tc,"'-1596111935 ""3S>^Aoj#'",tm_send_all,'11987501624984476382 7068773148404866814',fp_reset,'',rw_set_speed,'-1699333876 2030494312',tm_send_status,'185147888',gssb_get_model,'',-6,7.491787433624268,444020.0,10628.0
gssb_arm_manual,'-400198947',tm_parse_status,'',gssb_update_status,'',com_send_data,'a}dXpRG8',tm_get_last,'12758851373613706670',gssb_get_uuid,'',tm_set_ack,'17052713426606917201 5355288568676144886',com_set_config,'!y+Iy]N >fg$vPi',gssb_get_temp_int,'',com_reset_wdt,'1279127686',0,7.396455764770508,444020.0,10728.0
gssb_fss_get_sun,'',fp_set_cmd_unix,'1951704024 2078015889 1377994183 jrI`0bF8 ',gssb_scan,'-1503772576 374713795',obc_prop_tle,'4013547814291442686',fp_del_cmd,'-183056447 -583099671 -885039159 1030002121 985683671 -1186933944',gssb_reset,'',eps_get_config,'',obc_get_tle,'',com_get_config,''U:da.Wf:v',eps_get_hk,'',-6,6.2555625438690186,444020.0,10596.0
gssb_update_status,'',tm_parse_status,'',help,'',gssb_reset,'',fp_reset,'',drp_set_deployed,'1725929129',fp_del_cmd,'1311648249 -348232962 662048929 -622782633 1714741769 -2077848931',obc_set_tle,'-650905062 #6qX[*im',obc_set_pwm_freq,'-454107483 -114331713909648123254745237062427830307',obc_ident,'',-11,6.680834531784058,444020.0,10660.0
com_send_rpt,'-1804809822 ?[d)',drp_test_system_vars,'',gssb_pwr,'984409105 1462057364',obc_ident,'',gssb_set_addr,'1233337870',fp_del_cmd_unix,'1851355102',obc_get_time,'-1524635435',gssb_arm_auto,'1849906560',fp_reset,'',eps_get_config,'',-6,10.352244138717651,444020.0,10624.0
help,'',gssb_fss_set_config,'1729304574',obc_update_tle,'',drp_clear_gnd_wdt,'',eps_get_config,'',com_reset_wdt,'599256878',drp_clear_gnd_wdt,'',obc_debug,'401858552',test,'fxy5Y;BdnL',gssb_update_status,'',0,7.372445344924927,444020.0,10476.0
fp_set_cmd,"'11457833 676577861 -474380631 -1034788593 578753704 262392112 1649136025 -1289363733 VfDf1,wRP E*vSZ?q'",eps_update_status,'',eps_get_hk,'',gssb_msp_cal_temp,'-530718659 1118756477',eps_hard_reset,'',drp_ebf,'1683533393',rw_get_current,'',com_send_rpt,'592921031 T'=~&.',test,'o|dn@5<',gssb_get_status,'',-6,6.222714424133301,444020.0,10492.0
gssb_fss_commit_config,'',obc_update_tle,'',fp_del_cmd_unix,'-2036219562',com_send_rpt,'1165739467 !F{CwY',gssb_arm_auto,'1825607629',obc_pwm_pwr,'1099196361',obc_set_pwm_freq,'-1625750210 -108868655028201686546477505613473726030',drp_test_system_vars,'',drp_add_hrs_alive,'1472666562',drp_test_system_vars,'',-6,6.567088842391968,444020.0,10684.0
gssb_burn,'',com_reset_wdt,'-368017504',obc_update_status,'',com_send_rpt,'-5209608 ]B_piF',gssb_get_model,'',obc_pwm_pwr,'1871126205',com_set_node,'2073567314',obc_update_status,'',obc_ident,'',obc_prop_tle,'4464512403188732608',0,7.24265456199646,444020.0,10884.0
gssb_get_version,'',rw_get_current,'',tm_send_all,'14824440323198528264 6100570617055550104',gssb_msp_cal_temp,'1761344236 577547900',gssb_msp_get_temp,'',obc_update_status,'',gssb_antenna_release,'55055137 1467288930 1621221090 610203618',fp_del_cmd,'790209636 2144015343 -609952669 457457043 1717876989 -1060692956',com_ping,'516030421',obc_get_sensors,'',-6,6.700094223022461,444020.0,10896.0
eps_update_status,'',com_get_config,"'""AP'",gssb_msp_get_temp,'',obc_get_time,'698465602',gssb_get_temp,'',tm_get_last,'14342644507612426689',init_dummy_sensor,'',drp_add_hrs_alive,'839673887',fp_show,'',fp_del_cmd_unix,'712394420',-6,7.028133869171143,444020.0,10684.0
gssb_select,'140132436',drp_clear_gnd_wdt,'',gssb_antenna_release,'-1708533166 -1254162491 596173215 -175496514',fp_set_cmd,"'545638146 -1760255634 558631968 -1015167642 -1962651787 778623354 -1190486880 999658408 4VD}04c 5""Kx3yH#;-'",obc_get_tle,'',rw_get_speed,'',drp_clear_gnd_wdt,'',obc_reset_wdt,'',obc_get_time,'660332658',com_send_tc,'878551719 X&a7b',-11,6.447934865951538,444020.0,10800.0
fp_reset,'',tm_send_all,'238709563514516125 7254840358648763855',obc_set_pwm_freq,'1808982289 284830947515737886490034386880000002310',gssb_get_model,'',gssb_pwr,'-1207709879 879374009',fp_set_cmd,'473402019 -1363215055 -363009140 639847401 -199035784 -2075908696 682095288 -686842843 QK|g9:k)} zn5E6j>|^',gssb_msp_cal_temp,'346746324 1773060993',drp_add_hrs_alive,'-537032153',set_state,'8526448456759120709 2629476286969638905 -1529098556',obc_set_tle,'-272895202 ',-6,6.628865957260132,444020.0,10628.0
drp_add_hrs_alive,'929530707',com_reset_wdt,'874310767',gssb_burn,'',fp_set_cmd_unix,'-1025364587 -664961260 951172393  ln9',gssb_arm_manual,'-1723913166',gssb_reset,'',drp_set_deployed,'1640834754',com_set_node,'2083050375',obc_update_status,'',obc_debug,'468975777',-11,6.449351072311401,444020.0,10620.0
com_set_config,"'v'o."" >\PhT""Z?'",gssb_antenna_release,'28607180 -1365890147 613006980 -139130658',tm_send_last,'10599428402992744925 5559888286978519898',obc_get_tle,'',obc_debug,'-1575284944',com_get_config,'UbA'w\',com_get_node,'',gssb_burn,'',gssb_antenna_release,'1863531110 184852116 846069572 720708090',com_update_status,'',0,7.308861494064331,444020.0,10920.0
gssb_get_sun,'',gssb_arm_manual,'1062061321',tm_send_from,'10606889741340218568 2732290856037777599 7076021584565440886',gssb_get_temp_int,'',gssb_get_burn_config,'',gssb_get_model,'',fp_show,'',eps_hard_reset,'',fp_set_cmd_unix,'-1407460483 1200687618 728247244 E';\ hpl=N5Sf',tm_send_status,'689046335',-6,6.978933572769165,444020.0,10892.0
gssb_commit_addr,'',com_get_config,'%(',rw_get_speed,'',com_set_config,'Z[^a|4 S1\(j&',drp_ebf,'766172835',gssb_pwr,'-26058329 -1693351066',obc_get_time,'779940102',com_send_rpt,"'2073214741 ZJZ*#j,'",com_update_status,'',drp_clear_gnd_wdt,'',0,7.211639165878296,444020.0,10836.0
obc_reset_wdt,'',gssb_arm_manual,'1279023100',com_send_cmd,"'1691493366 R,f'm`'",tm_send_from,'14642830741576835837 3447683424505635131 11068773697607146836',fp_del_cmd,'830468550 -436061410 -671570811 -1721899237 -955981916 -862385327',com_send_tc,'1054979366 dhPjisV'',fp_set_cmd,'1941359311 -981688379 1040954752 1735471328 2124416021 -1885439438 -1221095943 -1521865273 [:[w5~ !FEma',eps_set_heater,'1160605959 1192096790',tm_parse_status,'',gssb_pwr,'1780047086 1643446940',-6,7.368409872055054,444020.0,10604.0
help,'',com_send_rpt,'-677771782 p%1v{(',obc_get_time,'2058192596',obc_debug,'-1547151380',fp_set_cmd_unix,'1237888759 -1013480535 2051655847  +',gssb_pwr,'-1952763149 -926458421',gssb_reset,'',com_send_cmd,'1899681964 ]4VOI<^jT',fp_set_cmd_unix,"'-1198666178 -284740946 -1080555159 |4U_+,Gz^< J^#-jQD%2'",gssb_select,'-1457526979',-11,6.602941036224365,444020.0,10496.0
tm_send_all,'17813221938358555911 3237962974390687054',com_update_status,'',tm_send_all,'15290049819510067114 14706434062634594561',gssb_get_burn_config,'',eps_get_config,'',gssb_pwr,'-267265763 419308935',drp_test_system_vars,'',com_send_tc,'713268747 h9',eps_set_heater,'430387576 242615466',gssb_get_uuid,'',-6,11.770246028900146,444020.0,10864.0
fp_set_cmd,"'212093366 -926402888 799402208 -107784242 1652298970 2047435313 328924599 -666205902 KU_d-R""! >`?zL+.8'",obc_update_tle,'',gssb_scan,'764198872 -1315724689',drp_clear_gnd_wdt,'',gssb_commit_addr,'',fp_reset,'',obc_set_pwm_duty,'1278126076 987823004',obc_update_status,'',gssb_set_burn_config,'-580419106 -395919211 1508362693 1856279958 1114770238 2046645765 -198440534',gssb_get_uuid,'',-11,6.461963176727295,444020.0,10596.0
eps_set_heater,'364623397 -348514243',com_update_status,'',fp_show,'',obc_get_mem,'',gssb_update_status,'',eps_set_heater,'-367092356 414766166',fp_set_cmd_unix,'-1522974237 -529565137 1630847115 ow>:^'%w >*48',gssb_get_sun,'',gssb_fss_set_config,'-762681766',fp_reset,'',0,7.313559055328369,444020.0,10728.0
com_send_rpt,"'-1964213565 ,[?RwXufH='",com_get_node,'',gssb_scan,'-505841291 -303175421',help,'',obc_set_tle,"'-598168061 l,H=)aBq""N'",com_debug,'',obc_get_time,'-28402791',drp_ebf,'-931623793',com_reset_wdt,'1521117753',gssb_burn,'',0,7.263334274291992,444020.0,10664.0
obc_update_tle,'',obc_ident,'',gssb_fss_set_config,'-1212017460',gssb_scan,'-538132361 -1148234233',drp_clear_gnd_wdt,'',drp_clear_gnd_wdt,'',eps_hard_reset,'',drp_get_vars,'',gssb_unlock_config,'-2076843893',obc_prop_tle,'-2041153741998622794',0,7.368799924850464,444020.0,10588.0
fp_test_params,'-622415137 o:6aN8=kdc 872629414',tm_send_from,'1418798516185039123 9043195577415140946 17236615249994537118',obc_update_status,'',tm_parse_status,'',drp_clear_gnd_wdt,'',fp_test_params,'217575056 *U`Q -932905276',gssb_get_version,'',obc_reset_wdt,'',drp_add_hrs_alive,'2005425597',com_get_config,'YRynTTO',0,7.228898763656616,444020.0,10756.0
drp_set_var,'-1434694881 -972489372',com_send_cmd,'-52928752 qis[',com_send_data,'7',gssb_update_status,'',gssb_arm_auto,'-765303664',rw_get_speed,'',drp_set_var,'-275936155 645362028',com_ping,'1236805583',gssb_set_addr,'-1716636505',gssb_get_temp,'',0,11.162791967391968,444020.0,10840.0
init_dummy_sensor,'',drp_set_deployed,'-870160843',gssb_select,'-1256876855',gssb_commit_addr,'',drp_ebf,'-1270463330',eps_get_hk,'',drp_ebf,'321210540',gssb_get_temp_int,'',fp_set_cmd,'980850602 -873845442 -518712049 -521327129 277768969 48051649 -1399800349 127592959 h A|dVn',drp_test_system_vars,'',-11,6.751494646072388,444020.0,10876.0
com_set_node,'-318105285',obc_ident,'',eps_get_config,'',gssb_set_burn_config,'356266186 -1837083378 -762908262 -1027986951 -1652492231 1824053573 -908916340',obc_set_tle,'-1745022525 V1vN}TH#q'',tm_send_last,'14732643025179961904 242092253208893088',com_reset_wdt,'1773912854',drp_test_system_vars,'',com_set_config,'?J$kOh) J?A#>',obc_update_tle,'',0,10.362473964691162,444020.0,10724.0
com_ping,'431172477',eps_get_config,'',gssb_commit_addr,'',com_send_tc,'-2123587772 :dXovETl;',com_debug,'',obc_pwm_pwr,'-140050493',gssb_arm_manual,'-1950633261',gssb_msp_cal_temp,'-632693338 1737150012',fp_reset,'',gssb_update_status,'',-6,10.203941345214844,444020.0,10664.0
drp_get_vars,'',tm_send_last,'2975374666740843558 4927291342605181367',init_dummy_sensor,'',com_ping,'-1773761115',gssb_burn,'',gssb_antenna_release,'92740002 714336851 1477459151 -1236922998',tm_set_ack,'14239873381929955826 15083612909262732476',com_set_config,'5n1bed.XJ %T{',tm_send_all,'4175917955645163339 7041066288219973120',set_state,'5157254670259107940 9841314389099039821 1422586241',0,9.435262203216553,444020.0,10600.0
gssb_get_sun,'',gssb_arm_auto,'2144744361',eps_set_heater,'-2099701255 -1601759600',eps_get_config,'',tm_send_all,'12105577167285293796 14136357616396516916',gssb_burn,'',rw_get_speed,'',com_reset_wdt,'-752617339',fp_set_cmd_dt,'1557225592 -1838841721 799555361 96w@ ',com_send_cmd,'-572238648 dct9',-6,6.777514696121216,444020.0,10896.0
gssb_reset,'',rw_set_speed,'724853866 -1523425576',tm_send_from,'11362484046020160289 8216205122638656609 17612524151462887468',rw_set_speed,'-1788820886 -1586712290',eps_set_heater,'-261323780 -870434610',gssb_get_model,'',tm_get_last,'7564923505631419163',gssb_get_temp_int,'',gssb_fss_commit_config,'',rw_get_speed,'',0,7.252686262130737,444020.0,10672.0
eps_hard_reset,'',com_ping,'-1184284315',rw_set_speed,'-1486148971 540740017',gssb_fss_get_temp,'',eps_get_hk,'',drp_test_system_vars,'',obc_get_time,'1091333494',obc_prop_tle,'1292424539259193842',set_state,'15980752059586299458 17170677589867555173 1187115839',gssb_commit_addr,'',0,12.613422393798828,444020.0,10536.0
gssb_get_version,'',gssb_get_model,'',obc_debug,'-339410530',gssb_arm_manual,'-353724875',drp_add_hrs_alive,'794712198',com_get_node,'',drp_ebf,'-104953795',help,'',gssb_fss_set_config,'-2036915058',obc_set_pwm_duty,'302848168 1869545678',0,7.419825553894043,444020.0,10876.0
gssb_get_temp,'',fp_set_cmd_unix,'-1390948307 445860962 1207904434 D*F P9~Qe7',com_send_rpt,'-294624494 ',com_debug,'',drp_set_var,'963933472 -1907016547',drp_add_hrs_alive,'1207965278',drp_add_hrs_alive,'-2065259085',gssb_burn,'',com_set_config,'v[S- 0/FNs'',drp_set_deployed,'-583256414',-6,6.2475104331970215,444020.0,10600.0
drp_add_hrs_alive,'1894158227',gssb_get_version,'',fp_set_cmd_unix,'537433373 -210630398 580653869 %. %8EJ|wFG',tm_send_status,'-1687446530',obc_get_mem,'',obc_debug,'-511930674',gssb_get_status,'',obc_get_time,'-1646773941',obc_reset_wdt,'',obc_set_pwm_duty,'-1652784593 680145630',-11,6.508691072463989,444020.0,10656.0
gssb_arm_auto,'405843679',fp_del_cmd,'-1508520833 1782051516 -504658435 -302372369 -1849459073 1729050070',gssb_reset,'',drp_ebf,'-1452504901',gssb_fss_get_temp,'',init_dummy_sensor,'',obc_pwm_pwr,'-29441040',drp_get_vars,'',com_set_node,'1402844579',com_set_config,'X8'yU`T$5g =mBKE9V{M|',-6,6.246157646179199,444020.0,10476.0
obc_get_mem,'',drp_set_deployed,'907997261',tm_send_all,'13354308426893912283 11799203248723216452',drp_clear_gnd_wdt,'',fp_test_params,'-721401857 sJ 1539938377',tm_set_ack,'7412167146196020218 9532291994533111067',com_get_config,']EVRa4Q@',com_send_tc,'568819423 -KX$76sDGR',eps_get_config,'',gssb_msp_get_temp,'',-6,7.833132982254028,444020.0,10908.0
obc_update_status,'',drp_clear_gnd_wdt,'',com_get_config,'vWkM',drp_set_deployed,'1639254578',fp_test_params,"'1306377266 , -1913335600'",com_send_rpt,'-1331285989 cP=&Vzkzo',gssb_arm_auto,'1168243425',fp_test_params,'1102236426 1-z/5)^GLu -1726180038',gssb_select,'595670859',com_set_node,'260132485',0,7.361863851547241,444020.0,10660.0
help,'',eps_update_status,'',drp_ebf,'-599056149',com_get_node,'',drp_set_deployed,'467422656',gssb_arm_auto,'-1253718134',obc_get_time,'-1265539218',eps_get_hk,'',rw_get_current,'',obc_set_tle,'1776532649 nF{}q^b0U\',0,7.432689905166626,444020.0,10896.0
tm_send_from,'11038732465800801198 349888965424372125 17902689229935634813',gssb_burn,'',tm_get_last,'18278122738820518927',gssb_select,'-937869963',gssb_get_temp_int,'',drp_clear_gnd_wdt,'',gssb_get_model,'',rw_set_speed,'-1211902604 972096267',gssb_get_burn_config,'',gssb_arm_auto,'1714253936',0,7.645458221435547,444020.0,10724.0
gssb_get_status,'',eps_set_heater,'2125637844 -1546950974',eps_hard_reset,'',fp_set_cmd,'-2085581010 -1112647693 -1181969374 1440485458 685573508 1326974385 -355792384 -1395755768 A =H/0:n!+1',gssb_set_burn_config,'-143276079 1365151813 1834380673 -1905210936 -1873284798 -843358019 1123349219',com_reset_wdt,'1869281799',rw_set_speed,'551386425 -881104942',eps_get_hk,'',com_ping,'2019893614',gssb_arm_manual,'-2088138162',-6,6.382183313369751,444020.0,10564.0
gssb_burn,'',gssb_unlock_config,'-1486464652',com_get_node,'',drp_test_system_vars,'',gssb_msp_cal_temp,'1614421636 379250466',com_get_node,'',fp_reset,'',eps_hard_reset,'',com_send_cmd,"'-887879823 =G_,uE'",drp_test_system_vars,'',0,14.556439638137817,444020.0,10844.0
gssb_msp_cal_temp,'-343787483 238690191',eps_get_hk,'',com_send_rpt,'243355366 u\`hvue',com_send_rpt,'-1430559617 [Q>',obc_set_pwm_freq,'1270387017 -321961387940964351572051354598551680726',gssb_scan,'1634582620 1941135149',init_dummy_sensor,'',gssb_msp_get_temp,'',test,'`',drp_set_var,'1714625933 377579412',0,7.305574893951416,444020.0,10876.0
