Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_msp_get_temp,'',gssb_get_uuid,'',fp_set_cmd,"'1583666811 1763822336 1289327655 -1188175955 1058273035 1862300353 38854874 -855657898 4(7TFTT@ ,w{x1x8,b'",eps_set_heater,'-866473856 1717353487',gssb_get_temp,'',obc_get_sensors,'',com_ping,'-679783022',obc_update_status,'',drp_ebf,'939362386',obc_set_pwm_duty,'639623978 -2055620296',-11,6.395284652709961,444020.0,10664.0
set_state,'6840506213185802926 16410011423682395825 1501039992',fp_del_cmd,'1848662030 -1246792067 -1212943364 -799128225 1165709659 125301860',eps_hard_reset,'',fp_test_params,'385729128 o*U-Xz 610950326',gssb_pwr,'1589064206 -1949836297',gssb_commit_addr,'',eps_get_config,'',com_get_node,'',eps_hard_reset,'',drp_clear_gnd_wdt,'',-6,6.340185880661011,444020.0,10680.0
obc_debug,'1626576310',tm_send_all,'8640039179388077935 3562148888936480891',com_reset_wdt,'-584926546',tm_send_all,'14662183523084782179 11018882665192217193',rw_set_speed,'74139567 -608075943',fp_reset,'',obc_set_pwm_freq,'-1476148524 109818198939761879039845395893603804011',fp_del_cmd_unix,'-1977420519',obc_set_pwm_freq,'267656220 176774352897638669649710915886027206840',gssb_get_status,'',-6,6.688958644866943,444020.0,10612.0
gssb_get_model,'',com_send_tc,'1310798190 ',com_update_status,'',com_send_tc,'1502331969 3d1',eps_hard_reset,'',gssb_get_burn_config,'',obc_set_pwm_freq,'1872428325 -135525895826229161686987884506654119838',obc_set_tle,'-585958884 qTP',drp_set_deployed,'1287742762',com_debug,'',-6,7.335313558578491,444020.0,10716.0
com_get_config,'21N7X*',help,'',tm_set_ack,'191682997024430385 12757790070019183433',drp_set_var,'-1553099079 42930605',rw_get_current,'',gssb_arm_manual,'-1847674563',gssb_burn,'',fp_reset,'',test,"'oUB,Iv_so'",drp_set_var,'437918148 354746245',0,7.418838262557983,444020.0,10824.0
help,'',obc_update_status,'',obc_get_tle,'',com_set_node,'257218369',com_reset_wdt,'324111252',init_dummy_sensor,'',obc_get_sensors,'',gssb_unlock_config,'-100395005',com_send_rpt,'-1952973320 7`',gssb_get_model,'',0,7.261261940002441,444020.0,10864.0
fp_set_cmd_unix,'-418476121 -1538776494 -1492445360 |nQp{ !',gssb_fss_get_sun,'',gssb_set_addr,'-744145213',init_dummy_sensor,'',tm_send_status,'1367377224',gssb_select,'-1717251052',obc_get_mem,'',fp_del_cmd,'-879867644 1741443370 513207812 1268833127 151966194 2001325211',gssb_get_model,'',eps_get_config,'',-6,6.281659126281738,444020.0,10536.0
gssb_unlock_config,'-210138790',obc_set_pwm_freq,'-739030288 -129984838541419053980774391511602947263',com_set_config,'dcU_n 6W)(qa}${M',obc_prop_tle,'-7069434957998853',gssb_arm_manual,'-975691528',fp_set_cmd,'-476253626 1287900951 722445899 -1010569780 -1496098756 1474233720 -776886574 1908415550 {s9$o:UPX1 z64',obc_debug,'-1047450153',gssb_get_temp,'',gssb_burn,'',obc_set_tle,'491812738 aF',-11,6.626367807388306,444020.0,10732.0
gssb_get_temp_int,'',obc_get_tle,'',tm_send_all,'11135087120892560844 15466539225093972204',fp_set_cmd,'-1625522380 480802732 84652529 1001798517 1678714704 -1551681186 -521368265 1916109628 sH0-DE[fq V',gssb_arm_manual,'2053752418',obc_reset_wdt,'',gssb_fss_commit_config,'',gssb_msp_cal_temp,'-194904753 -1740083768',com_reset_wdt,'-813057131',rw_set_speed,'738233722 -1249055697',-11,6.456407785415649,444020.0,10852.0
obc_reset_wdt,'',drp_set_deployed,'627828688',com_get_config,'@`R`%(M]',tm_send_from,'480548604509919451 16675598004980582215 10455011806678478416',drp_set_var,'1759137245 1863023890',gssb_get_temp_int,'',drp_set_deployed,'-2080366298',gssb_unlock_config,'1734773994',com_ping,'-500165840',gssb_set_addr,'-77093867',0,9.635504961013794,444020.0,10492.0
gssb_fss_get_sun,'',gssb_get_sun,'',gssb_get_sun,'',fp_set_cmd_dt,'57628897 -1400585801 -643821182 KmV<-L?t?w Cby18#ze)',obc_ident,'',gssb_commit_addr,'',eps_update_status,'',init_dummy_sensor,'',drp_get_vars,'',gssb_arm_auto,'-1928210693',-6,6.388408660888672,444020.0,10628.0
gssb_set_burn_config,'947863249 -1006072996 828521256 168439538 1927710057 -323443220 -28025523',gssb_msp_get_temp,'',gssb_arm_auto,'-605111661',gssb_reset,'',obc_get_sensors,'',obc_get_sensors,'',gssb_reset,'',gssb_get_sun,'',fp_test_params,'-46838763 |>k 2097559290',fp_set_cmd,'1600656080 501579985 961892630 -101151830 1251300633 -890225687 -1628516370 1234563753  F~~kk@;~.',-11,7.06146764755249,444020.0,10524.0
tm_get_last,'14665340781047230240',gssb_scan,'-534029642 -364785598',gssb_set_burn_config,'-1181111054 -1909432122 196702072 -2027002149 -930344609 -1845201405 -1406300104',com_send_rpt,'-1684947935 )7)',drp_clear_gnd_wdt,'',drp_test_system_vars,'',gssb_msp_cal_temp,'610884169 1711781347',obc_get_sensors,'',tm_send_from,'12699571545772210555 11479732790137311164 15085398790452158466',help,'',0,10.817631959915161,444020.0,10876.0
com_get_config,'',com_update_status,'',obc_reset_wdt,'',tm_send_from,'12586122677037036606 17765888220951565829 15528920896028010815',com_send_tc,'1536078300 t@fApVr-',tm_get_last,'4859351928009119140',drp_ebf,'-2011589656',gssb_antenna_release,'366837783 1466778587 -1050841003 1252072474',eps_get_hk,'',gssb_set_addr,'1812433241',-6,7.427621603012085,444020.0,10896.0
com_set_config,'d6S%B@>5: B',com_get_node,'',gssb_reset,'',obc_get_tle,'',obc_ident,'',obc_get_sensors,'',drp_set_deployed,'-1723767465',gssb_fss_commit_config,'',gssb_msp_cal_temp,'1878527254 -468166466',gssb_msp_cal_temp,'-1829411953 1432658194',0,7.287313938140869,444020.0,10640.0
gssb_fss_commit_config,'',drp_get_vars,'',gssb_update_status,'',obc_get_time,'1549983259',obc_pwm_pwr,'1668984304',fp_show,'',test,'@',gssb_commit_addr,'',gssb_get_burn_config,'',com_send_tc,'1091602004 &BA:hN'',-6,7.88156270980835,444020.0,10884.0
rw_get_speed,'',com_set_config,' ',drp_add_hrs_alive,'-1123899889',obc_get_time,'1892446721',gssb_get_temp,'',test,'$LpjR_',tm_send_from,'6525800834717652536 8910127627623396366 1857132142934514316',eps_get_config,'',obc_get_time,'358465480',test,"'SDR,Yv%'3F'",0,7.430793762207031,444020.0,10660.0
rw_get_current,'',gssb_update_status,'',gssb_antenna_release,'-1004829346 134528142 -601675315 -932981366',gssb_get_sun,'',gssb_commit_addr,'',help,'',tm_parse_status,'',gssb_scan,'-754919402 -1210043509',obc_get_time,'832493488',fp_reset,'',0,7.27107834815979,444020.0,10528.0
fp_test_params,'1133209441 D@pxK9)5L 1016795659',gssb_burn,'',drp_set_var,'-1401286483 -174828662',com_update_status,'',gssb_get_status,'',eps_hard_reset,'',tm_set_ack,'15893516153210188626 8316936080353964595',drp_get_vars,'',fp_del_cmd_unix,'-167460442',obc_prop_tle,'-2445527375142774901',-6,6.776082992553711,444020.0,10544.0
fp_set_cmd_dt,'347131548 1752362940 -206415277 'dTRE/}. R|0|8v',gssb_get_burn_config,'',obc_get_time,'-754944117',obc_get_tle,'',com_set_node,'2065031552',obc_update_tle,'',rw_set_speed,'-967888533 1227208119',gssb_get_status,'',tm_send_last,'4902262827891160541 1080404989661668061',gssb_get_sun,'',-6,6.423482179641724,444020.0,10748.0
init_dummy_sensor,'',tm_parse_status,'',obc_prop_tle,'4817029517272198566',com_send_cmd,'1511176393 <6',gssb_update_status,'',com_send_rpt,'-740389417 <ixPLDcB.',com_reset_wdt,'1727566981',obc_pwm_pwr,'37611860',obc_debug,'-761333926',gssb_get_temp_int,'',0,7.227219581604004,444020.0,10600.0
obc_get_time,'495825876',com_reset_wdt,'-998787322',init_dummy_sensor,'',gssb_get_model,'',tm_get_last,'11452839554189245736',obc_set_tle,'-1613398408 ',gssb_commit_addr,'',rw_set_speed,'542645349 1416020229',fp_show,'',obc_set_pwm_freq,'1303833584 -92578963985037791369810727089878609454',0,7.2796080112457275,444020.0,10584.0
gssb_reset,'',fp_reset,'',eps_get_hk,'',gssb_select,'-247946759',fp_show,'',fp_del_cmd_unix,'113902165',eps_get_hk,'',com_set_config,'|$w_ VdG9n',gssb_msp_cal_temp,'673587047 635158691',obc_get_time,'-744162917',-6,6.5411536693573,444020.0,10628.0
gssb_get_uuid,'',gssb_update_status,'',fp_show,'',fp_show,'',eps_set_heater,'2040074312 556499860',tm_parse_status,'',com_send_cmd,'-1872035110 hw>0',gssb_scan,'1275927391 1555538889',set_state,'7894854399030623408 1669238426493199633 -1387443059',obc_get_mem,'',0,7.489871025085449,444020.0,10888.0
com_send_cmd,'1660603983 (',obc_pwm_pwr,'-58524749',gssb_commit_addr,'',gssb_set_burn_config,'-412319051 241257669 195700772 -61424379 843855144 -2028273044 -1790983159',tm_get_last,'10593727711187802884',gssb_get_model,'',obc_reset_wdt,'',gssb_pwr,'2088572973 -746672085',obc_update_status,'',fp_del_cmd,'2087419640 -2015449015 599025340 607079252 1498142685 -612769681',-11,7.501672744750977,444020.0,10580.0
gssb_commit_addr,'',obc_prop_tle,'3861672851667612741',obc_update_status,'',gssb_get_model,'',com_get_node,'',gssb_update_status,'',com_send_rpt,"'557117967 5""nPUQ'",fp_del_cmd_unix,'894188732',drp_set_var,'119074213 -271633713',gssb_msp_cal_temp,'1588207960 1820451895',-6,6.68933629989624,444020.0,10880.0
com_ping,'-1995924894',fp_show,'',gssb_get_temp_int,'',tm_send_from,'6951299046317419790 6289206155565922980 6920567577736974400',com_set_config,'Kzl:M fxu_:$',com_set_node,'1512731511',com_send_cmd,'-1806175394 ~Qu^y.',fp_set_cmd_unix,'1288547762 -391700880 -1174748552 dA7zz I*w$',gssb_get_temp,'',gssb_fss_get_sun,'',0,10.176242589950562,444020.0,10812.0
obc_get_mem,'',obc_set_tle,'1054766861 JN:9weRvRB',obc_get_tle,'',obc_prop_tle,'6504604227797701905',fp_del_cmd_unix,'-374023177',gssb_reset,'',gssb_fss_get_sun,'',eps_update_status,'',obc_set_pwm_duty,'-1016763134 2074432671',obc_set_pwm_duty,'-633854901 -352947158',-6,6.470734119415283,444020.0,10736.0
tm_send_from,'3830109007185584841 7728019197719067750 755246408530317267',eps_update_status,'',eps_get_hk,'',fp_reset,'',com_get_node,'',gssb_antenna_release,'-897700021 114783188 1339378172 1876662853',gssb_commit_addr,'',gssb_arm_auto,'66444116',help,'',eps_get_hk,'',0,7.377787113189697,444020.0,10876.0
gssb_select,'-1939394773',drp_test_system_vars,'',gssb_get_sun,'',gssb_get_sun,'',gssb_get_status,'',drp_clear_gnd_wdt,'',tm_send_all,'3617990450661947854 17486208834976382895',gssb_set_addr,'-1917830031',eps_update_status,'',tm_parse_status,'',0,10.726089715957642,444020.0,10584.0
com_send_rpt,'-2092311623 }_|y',obc_update_tle,'',gssb_get_status,'',gssb_get_burn_config,'',gssb_get_temp,'',gssb_msp_cal_temp,'-1197869217 -587818851',gssb_msp_cal_temp,'-322643892 700473398',gssb_antenna_release,'1805895085 1000546435 1580250490 768637356',gssb_get_uuid,'',eps_get_config,'',0,7.313927173614502,444020.0,10872.0
tm_parse_status,'',gssb_get_temp,'',com_set_config,'^QQ8XqA ',obc_get_tle,'',obc_prop_tle,'1862118273511179459',fp_set_cmd_dt,'1352561716 -1928328347 -1003054424 # TAz@',drp_clear_gnd_wdt,'',tm_send_last,'7917331664125860645 11465935599291944971',fp_show,'',gssb_burn,'',0,7.364626407623291,444020.0,10544.0
tm_send_all,'119379275482449192 10356951268581964067',tm_parse_status,'',drp_test_system_vars,'',tm_parse_status,'',obc_pwm_pwr,'-11366261',obc_debug,'492953187',com_set_config,'Bb9MdB 0JBV:]oA4',test,'@UA*_',gssb_select,'-1939727964',set_state,'4287777278838117159 2655229052023446258 -203679845',0,10.7039213180542,444020.0,10512.0
fp_set_cmd_dt,"'-1727290738 1800738765 1965281455 %\A Z}""I\'",drp_test_system_vars,'',com_ping,'-2010886715',obc_update_tle,'',com_update_status,'',fp_show,'',fp_set_cmd_unix,'-2041759239 -1597341242 -1330539122 GQyc l*_ntYQ',obc_prop_tle,'-3990102414194785360',gssb_get_burn_config,'',tm_send_status,'-424300438',-6,6.48828387260437,444020.0,10840.0
com_send_data,'[_@V1\6',gssb_set_burn_config,'-939088634 -391824935 -513385379 -1455555504 1561177298 -448173174 -1153896840',com_ping,'1084547146',tm_send_all,'4377846775874612622 10344646858996834365',gssb_select,'1206168396',gssb_msp_get_temp,'',com_send_cmd,'7148566 8Z]2Yf',fp_reset,'',tm_set_ack,'17586961340846879996 15891947486722142689',com_reset_wdt,'-91806560',0,11.120505094528198,444020.0,10596.0
fp_show,'',gssb_get_temp,'',gssb_fss_set_config,'549422627',set_state,'5106982694214534070 17359271031944203026 -2071772584',fp_set_cmd_dt,'-842151344 -2128862822 1224808441 _Qq_&c0tb ',gssb_get_status,'',gssb_get_temp,'',obc_set_tle,'1121726384 e+eK2',gssb_select,'-30830602',gssb_update_status,'',0,7.250015497207642,444020.0,10636.0
gssb_get_uuid,'',fp_set_cmd,'1089069682 -2119373504 -1983069565 -456537972 -2010794753 -485519486 -1561134102 971587528 Rv&e=` j5`RB!',drp_set_deployed,'-1700725687',com_reset_wdt,'1452685987',com_set_node,'-1481465742',gssb_msp_get_temp,'',obc_update_status,'',drp_ebf,'892309876',gssb_fss_get_sun,'',com_set_node,'723928119',-6,6.496612310409546,444020.0,10748.0
gssb_fss_get_sun,'',help,'',gssb_burn,'',gssb_select,'-427553004',gssb_reset,'',gssb_unlock_config,'-1383574260',com_send_data,'On5mG(RGf',gssb_get_uuid,'',eps_update_status,'',com_send_cmd,'-916203481 ',0,8.650912046432495,444020.0,10528.0
gssb_get_temp,'',gssb_unlock_config,'-1314196900',eps_hard_reset,'',gssb_get_sun,'',init_dummy_sensor,'',eps_update_status,'',gssb_commit_addr,'',gssb_fss_commit_config,'',fp_del_cmd_unix,'-1071112696',obc_set_pwm_duty,'-706026363 2095621057',-6,6.763154029846191,444020.0,10812.0
tm_send_from,'12274790178043671751 3657888227740893157 4102828411547555305',fp_set_cmd_unix,'717952580 -282150500 -2060118579 L8) g/B',drp_test_system_vars,'',gssb_fss_get_temp,'',gssb_fss_set_config,'-1038463828',gssb_reset,'',rw_set_speed,'-1861246194 -200883348',drp_set_deployed,'-1041540125',gssb_select,'-1393218489',tm_get_last,'7146373718844080328',-6,6.251770734786987,444020.0,10888.0
com_send_cmd,'-574756831 YP',obc_set_pwm_duty,'830161735 1485668866',obc_pwm_pwr,'-1750822152',com_send_cmd,'-627881436 ^)',init_dummy_sensor,'',gssb_scan,'804290336 -1305916485',obc_set_tle,'-777560652 P=#',tm_send_from,'9970792596870361023 4305657542000879055 4813356775048637625',gssb_get_temp,'',gssb_set_addr,'-982999741',0,8.192476749420166,444020.0,10592.0
obc_pwm_pwr,'-1380458046',com_set_node,'-1642312190',com_get_node,'',fp_del_cmd,'-700889454 -873523067 955761806 -1299711777 -411079443 -2065549721',com_set_config,'\QL#edp *`~[8*}_^',gssb_get_burn_config,'',fp_test_params,'-730360446  -1362442959',fp_reset,'',com_reset_wdt,'1492323304',com_update_status,'',-11,6.397365570068359,444020.0,10552.0
fp_del_cmd,'-815464258 182307781 -1003454828 2079493150 -223327376 1614936889',gssb_get_temp,'',com_reset_wdt,'-1099624860',com_reset_wdt,'-1853552837',gssb_arm_auto,'1442860894',gssb_get_uuid,'',drp_test_system_vars,'',gssb_fss_get_temp,'',com_send_cmd,'427967961 KPZB:aJiW',gssb_fss_set_config,'-1821624573',-6,6.3852925300598145,444020.0,10748.0
obc_update_tle,'',fp_set_cmd_unix,'1024267790 -1658056101 335624105 jCU ~86S|Xx7',obc_set_tle,"'433645119 b+""n'",fp_reset,'',drp_test_system_vars,'',tm_get_last,'8525184270523125134',eps_update_status,'',tm_get_last,'13548171696528338384',gssb_select,'-120693090',fp_set_cmd_dt,"'1278321522 2114804920 -971459719 _q%q,lI}#i `'",-11,6.577623605728149,444020.0,10892.0
fp_set_cmd_dt,"'-1110371215 -2002316450 -952884405 ,XHa:4""m ?'",gssb_set_burn_config,'1714065094 -1685681550 570458171 -610693272 1235058914 -88463669 747177507',obc_reset_wdt,'',obc_get_mem,'',eps_get_config,'',gssb_fss_get_temp,'',fp_show,'',help,'',gssb_reset,'',obc_get_sensors,'',-6,6.423035383224487,444020.0,10560.0
drp_ebf,'-891994905',set_state,'16928359994589671526 17423982637367649588 1921839131',gssb_get_uuid,'',gssb_arm_manual,'-1473910326',gssb_get_sun,'',tm_send_from,'12237247654356733972 9689240014147022083 10584086769153863422',rw_get_current,'',tm_send_from,'9522026499018601632 16896297946911789584 1291490277646987044',com_send_rpt,'-116101310 >?p',gssb_arm_auto,'818438372',0,7.311617851257324,444020.0,10596.0
gssb_fss_commit_config,'',obc_prop_tle,'-147639703210998603',drp_set_deployed,'-1104565768',com_send_data,'bJ',obc_get_tle,'',eps_get_hk,'',gssb_fss_commit_config,'',com_send_rpt,'556875975 G',gssb_fss_set_config,'-121063823',eps_update_status,'',0,7.3650219440460205,444020.0,10784.0
obc_ident,'',drp_clear_gnd_wdt,'',com_set_config,"'+Lork4% #Fkx""+b?'",tm_parse_status,'',eps_update_status,'',gssb_update_status,'',fp_del_cmd,'-2016366397 333564844 278085858 1688072275 -2000367184 -782783674',obc_ident,'',fp_del_cmd,'854290461 513186532 -1390774117 -6254261 1380255330 -7945803',gssb_scan,'-1356522158 -1966096591',-11,6.626728773117065,444020.0,10752.0
rw_get_current,'',rw_get_current,'',gssb_arm_auto,'1305871906',help,'',rw_get_speed,'',gssb_unlock_config,'276534593',obc_pwm_pwr,'-240613303',com_send_rpt,'120268758 ~5',fp_set_cmd_unix,'869384590 -1719280012 1577513707 = ',drp_set_var,'-822963347 -1243047269',-6,6.781930446624756,444020.0,10828.0
obc_get_sensors,'',help,'',obc_update_status,'',com_debug,'',gssb_get_status,'',gssb_update_status,'',com_update_status,'',com_ping,'-1541629164',fp_set_cmd_unix,"'707379400 1317510937 1723830071 ""w xBxv(*3;'",init_dummy_sensor,'',0,9.595049142837524,444020.0,10804.0
rw_get_speed,'',gssb_antenna_release,'1914950853 2113777156 -1320155081 1356034673',gssb_fss_get_temp,'',tm_send_last,'13623753226966549863 9972028356421141389',com_set_node,'1116613040',tm_send_last,'11617538621340696411 5613902708527934087',gssb_get_temp_int,'',set_state,'14582960945581656087 5483950228560317012 -535796921',eps_get_hk,'',test,'/27[D',0,7.253639221191406,444020.0,10600.0
obc_update_status,'',gssb_antenna_release,'1274737509 308787441 1885382727 -1446941560',gssb_reset,'',gssb_get_model,'',fp_reset,'',gssb_fss_get_temp,'',fp_set_cmd_dt,'-933925406 -1619449330 1173377414 I\ 9X',drp_test_system_vars,'',gssb_select,'-836027566',obc_set_pwm_freq,'-1487840844 103671130666093564264929804584686212875',-6,6.843170404434204,444020.0,10596.0
tm_parse_status,'',drp_set_var,'1270977627 629549100',gssb_pwr,'-94424707 -755703852',gssb_scan,'1588358330 -1897328958',gssb_msp_get_temp,'',tm_get_last,'16394733448462839155',obc_set_pwm_duty,'2100047205 -512758596',gssb_fss_set_config,'1427208503',eps_get_config,'',obc_set_pwm_freq,'-1653226982 97043849611250589282273916406076384726',0,7.2647483348846436,444020.0,10752.0
gssb_scan,'-969312412 205179101',tm_set_ack,'10997287997171956320 17172824180242237411',tm_get_last,'6260751227122752010',fp_set_cmd_unix,'-1191836207 -217554992 -259937273 ZujvU ',obc_get_tle,'',obc_ident,'',obc_get_time,'-131577482',drp_set_var,'1901570194 -552032614',com_send_data,'9&',obc_reset_wdt,'',-6,6.427750825881958,444020.0,10524.0
gssb_get_temp,'',gssb_get_status,'',drp_test_system_vars,'',gssb_get_temp_int,'',gssb_get_temp,'',gssb_fss_set_config,'-2104263886',tm_send_last,'7479917402985520556 11247319226699667643',drp_add_hrs_alive,'206259998',tm_parse_status,'',fp_set_cmd_unix,"'-1458669470 426210681 -1354456529 $#?/M{""+6 '",-11,10.391286134719849,444020.0,10736.0
com_reset_wdt,'100846129',fp_show,'',gssb_unlock_config,'1706894381',gssb_set_addr,'-604549901',drp_test_system_vars,'',com_debug,'',help,'',drp_set_var,'1824519153 -1277674741',help,'',gssb_get_version,'',0,10.854478597640991,444020.0,10548.0
tm_get_last,'5682441136218429089',gssb_msp_get_temp,'',fp_del_cmd,'430009844 -2050187735 -485952474 -1970605938 1653165066 -476889806',drp_add_hrs_alive,'-193300178',obc_reset_wdt,'',tm_send_status,'2015415757',obc_get_time,'-302996723',eps_hard_reset,'',eps_get_hk,'',test,'#~i',-6,6.311069965362549,444020.0,10584.0
test,'UHRLFA',gssb_msp_get_temp,'',com_debug,'',help,'',obc_update_status,'',obc_debug,'1879813923',tm_get_last,'1028936498471561376',obc_set_pwm_freq,'-1520938401 -50802181137531920232110506594832556953',tm_parse_status,'',obc_get_time,'1052750864',0,7.332963228225708,444020.0,10652.0
eps_get_hk,'',gssb_set_burn_config,'492031354 -1108371896 77703799 1436039311 -282131267 -524530778 -1388673344',gssb_reset,'',gssb_arm_auto,'1611007017',gssb_commit_addr,'',help,'',gssb_fss_set_config,'-193329199',gssb_get_uuid,'',obc_get_mem,'',obc_prop_tle,'-3000329443668256204',0,7.281286001205444,444020.0,10880.0
fp_del_cmd,'-1540043744 -1169502981 -1869872974 1733173195 1900098434 1459721439',fp_set_cmd_dt,"'405635357 -1877132867 2145492736 l ""g;'",drp_clear_gnd_wdt,'',com_get_config,':hZRWt{TI>',obc_get_time,'-680951458',gssb_msp_cal_temp,'-1563652218 1480440178',gssb_fss_set_config,'506006307',tm_send_all,'5610442028474443883 6855804420434648234',com_set_node,'2015842451',fp_show,'',-6,6.253481388092041,444020.0,10636.0
tm_set_ack,'3435576635858701832 2921300166691521915',gssb_arm_auto,'-1542665445',fp_test_params,'2038990510 | 1574844779',gssb_get_version,'',gssb_get_version,'',help,'',obc_prop_tle,'-2438363056089906702',test,'s5FO',tm_send_from,'4194844017271454835 3471302246812846994 4358005218578843883',gssb_get_model,'',0,7.270016431808472,444020.0,10896.0
obc_reset_wdt,'',obc_update_status,'',set_state,'7473155532640916300 7785609128886738503 -902766533',obc_prop_tle,'-5193469982756726709',gssb_set_burn_config,'-2098897419 961371483 -1383015999 -856017661 -834155685 1670051234 957289551',tm_set_ack,'11975903178698144899 10969886562225011183',drp_clear_gnd_wdt,'',drp_set_var,'-1867034707 -524779918',com_get_config,'ko^m',gssb_scan,'1730631817 -2031987126',0,7.363791227340698,444020.0,10660.0
drp_set_deployed,'-1535495014',drp_add_hrs_alive,'-2060908016',fp_del_cmd_unix,'792156745',gssb_get_temp,'',gssb_unlock_config,'-560097185',tm_send_status,'1190847753',gssb_fss_set_config,'-1573322007',fp_reset,'',obc_update_tle,'',gssb_get_status,'',-6,6.733726739883423,444020.0,10720.0
com_get_config,"',82\]=^'",fp_del_cmd,'-109246010 1366976901 -1480212826 -754419271 -1257350170 1572447792',gssb_get_uuid,'',gssb_select,'-546161941',gssb_burn,'',obc_debug,'-388221911',gssb_reset,'',com_debug,'',fp_set_cmd_unix,'1440734541 576145707 905185259 7z mnwk',gssb_set_addr,'-286927447',-6,6.327805519104004,444020.0,10596.0
help,'',gssb_commit_addr,'',com_get_config,':e',obc_set_tle,'1821728482 $rGH',obc_debug,'-800022650',obc_get_mem,'',obc_get_time,'2024124296',gssb_msp_get_temp,'',gssb_get_burn_config,'',obc_get_tle,'',0,7.263180494308472,444020.0,10584.0
eps_update_status,'',obc_get_time,'582276699',gssb_get_temp_int,'',rw_get_speed,'',gssb_antenna_release,'-986358134 753173308 88526199 2062715344',fp_reset,'',help,'',gssb_pwr,'-818938292 1361919155',help,'',com_update_status,'',0,7.283578157424927,444020.0,10896.0
com_send_tc,'1765077951 d'QhVr',eps_set_heater,'-981843187 1520089259',fp_del_cmd_unix,'1739141600',com_get_node,'',obc_set_pwm_duty,'227430708 -1140009239',gssb_unlock_config,'1431083083',gssb_update_status,'',gssb_get_temp_int,'',obc_get_time,'-233449018',test,':5?',-6,7.276663064956665,444020.0,10844.0
com_update_status,'',gssb_pwr,'76723343 -927100533',rw_get_current,'',tm_send_from,'14244579909064186305 8951710641960453704 11973209729239355143',obc_debug,'1704439249',tm_send_all,'2175768083719775414 17001191241849574063',gssb_set_burn_config,'-520422681 -196979356 1307194859 127416847 -264930822 -1344810569 -151558421',drp_set_var,'1153664849 -153730021',obc_update_status,'',fp_set_cmd_dt,'-1870851997 -470505729 -1308348592 aM1hvS7$UL v&B+3frH]',-6,6.789746284484863,444020.0,10464.0
init_dummy_sensor,'',com_set_config,"'E=qoz\&""L '",set_state,'17381596742710923870 17975426906188547962 1574137414',tm_send_from,'15301860776391078537 12197139452906742269 207201936941336274',drp_test_system_vars,'',obc_set_tle,'1489572154 j',obc_pwm_pwr,'1304277638',obc_set_pwm_freq,'1231667067 -134194503681393416259913384545236640141',com_send_tc,'439773484 \ORQJ',help,'',-6,11.243516206741333,444020.0,10552.0
drp_get_vars,'',rw_get_speed,'',fp_set_cmd_unix,'637863682 2023096371 1072445617 Z#z. a',com_set_node,'-695088664',test,'VARZ',obc_debug,'-609128290',drp_set_var,'635074895 -351067234',gssb_pwr,'708096980 1210475812',obc_set_pwm_freq,'1645350867 245333394563382619290891245630567898356',gssb_get_burn_config,'',-6,6.354461431503296,444020.0,10660.0
obc_get_tle,'',tm_send_from,'1131605723507851916 17127935607398509189 12027255738719713467',gssb_select,'-302996027',com_send_tc,'-1541168472 \ex',drp_test_system_vars,'',gssb_set_addr,'754496320',gssb_fss_commit_config,'',gssb_get_temp_int,'',obc_ident,'',tm_send_from,'13355505709161794597 16795952813778956347 5556664261054385286',-6,7.405764818191528,444020.0,10748.0
obc_ident,'',fp_show,'',obc_debug,'-323299526',gssb_get_temp,'',com_set_config,"'s:%""5 e'",fp_del_cmd_unix,'-495639509',gssb_fss_commit_config,'',gssb_reset,'',fp_show,'',drp_clear_gnd_wdt,'',-6,6.562617540359497,444020.0,10664.0
fp_del_cmd_unix,'1335455168',gssb_fss_set_config,'183741425',gssb_set_burn_config,'35676466 669057897 -906777738 -228494114 -1580046542 -942370483 -460605369',com_send_data,'&JMZLV=XK',gssb_update_status,'',eps_set_heater,'-1372442606 -1043116380',gssb_pwr,'-609883704 -944125278',obc_update_status,'',drp_add_hrs_alive,'-1468744240',obc_debug,'-1554829944',-6,6.260926961898804,444020.0,10660.0
gssb_burn,'',obc_reset_wdt,'',test,']',com_set_node,'215048553',gssb_fss_commit_config,'',obc_update_status,'',tm_send_from,'4096034800073087732 289462499764084737 2533027632755820975',gssb_commit_addr,'',gssb_get_sun,'',gssb_get_temp,'',0,7.4061644077301025,444020.0,10820.0
fp_del_cmd,'921689465 25463717 -2076139493 661779884 1583753997 1749166794',gssb_get_burn_config,'',drp_test_system_vars,'',gssb_get_temp,'',obc_get_sensors,'',drp_get_vars,'',com_get_config,'sWP!G',com_send_data,'jl+D|',drp_ebf,'1243943827',com_send_cmd,'1606567951 oQ',-6,6.286389112472534,444020.0,10644.0
fp_set_cmd_unix,'1302067027 608536624 1104743635 h&}2tbI3 pK{7u9p9',com_reset_wdt,'267971002',com_ping,'857164666',obc_set_tle,'-1725462596 O;',gssb_update_status,'',drp_get_vars,'',gssb_get_temp,'',gssb_get_burn_config,'',com_update_status,'',rw_set_speed,'1905566496 1309882460',-6,6.196065902709961,444020.0,10916.0
